nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud,categoria_negocio,categoria_id,density_500m,density_1000m,density_2000m,ratio_500m_2km,dist_city_center_km,local_density_1km,cluster_zone,dist_city_center_km^2,dist_city_center_km density_1000m,density_1000m^2,valoracion,puntuacion_std,reviews_std,reviews_bin,valoracion_norm,valoracion_por_cercania
BBVA,"Calle de Melchor Fernández Almagro, 84, Madrid",28035,2.9,55.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.47549909999999,-3.710840199999999,Comercio / Servicios,2,18,39,138,0.1294964028776978,6.5541830150466645,39,20,42.95731499472618,255.6131375868199,1521.0,2.888148362828454,-1.7709120652880916,-0.2254063185844486,normal,0.5368127785755562,0.4340350056945646
Tecnocasa agencia inmobiliaria,"Calle de Fermín Caballero, 76, Local C, Madrid",28035,4.4,92.0,"real_estate_agency, finance, point_of_interest, establishment",40.4814545,-3.7151062,Comercio / Servicios,2,13,44,70,0.1830985915492957,7.252638935143191,44,20,52.600771523554954,319.1161131463004,1936.0,4.399555426631917,0.482156056754623,-0.2212102125726438,normal,0.8683059696701807,0.5983641336722646
Carrefour Market,"Calle de Sinesio Delgado, 56, Madrid",28035,4.0,1741.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.47188639999999,-3.7096359,Restauración,9,7,27,209,0.0333333333333333,6.145212881346521,27,20,37.76364135706721,165.92074779635607,729.0,4.0,-0.1186621091234345,-0.0341999743708559,muchos,0.7549194328023656,0.6404905767019372
BBVA,"Calle Leopoldo Alas Clarín, 8, Madrid",28035,2.1,15.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4803079,-3.7335218,Comercio / Servicios,2,1,7,48,0.0204081632653061,7.496251747941034,7,-1,56.19379026850901,52.473762235587245,49.0,1.6314266636882977,-2.9725483970442053,-0.2299426494080214,pocos,0.2611791016245785,0.2147673244413596
Clínica Dental Milenium Monforte de Lemos - Sanitas,"Avenida de Monforte de Lemos, 179, Madrid",28035,4.1,234.0,"dentist, point_of_interest, doctor, health, establishment",40.4765361,-3.716573699999999,Comercio / Servicios,2,14,48,72,0.1917808219178082,6.729735167822428,48,20,45.28933542902596,323.02728805547656,2304.0,4.099999999717971,0.0315424323460791,-0.2051062381489604,muchos,0.8026052152172234,0.6003161028900046
Hotel NH Collection Madrid Eurobuilding,"Calle del Padre Damián, 23, Madrid",28036,4.5,6218.0,"lodging, point_of_interest, establishment",40.4584134,-3.6859828,Alojamiento,1,42,169,358,0.116991643454039,4.866703909779513,169,0,23.6848069454632,822.4729607527378,28561.0,4.5,0.6323605982241368,0.4735288530575274,muchos,0.8967300916243696,0.9060334744616916
El Jamón y El Churrasco,"Calle de la Infanta Mercedes, 64 (28020, Madrid",28036,4.3,1628.0,"restaurant, food, point_of_interest, establishment",40.4604933,-3.696067300000001,Restauración,9,97,198,320,0.3021806853582554,4.902356392252339,198,0,24.03309819665737,970.6665656659632,39204.0,4.3,0.3319515152851079,-0.047015108947449,muchos,0.8386724652187771,0.8595948914515267
El Qüenco de Pepa,"Calle de Henri Dunant, 21, Madrid",28036,4.3,2963.0,"restaurant, food, point_of_interest, establishment",40.46007629999999,-3.6845477,Restauración,9,37,178,352,0.1048158640226629,5.080469282980686,178,0,25.81116813531029,904.323532370562,31684.0,4.3,0.3319515152851079,0.1043849322892924,muchos,0.8386724652187771,0.8300406324436133
Hotel NH Madrid Paseo de La Habana,"Paseo de La Habana, 73, Madrid",28036,4.0,2243.0,"lodging, point_of_interest, establishment",40.455815,-3.681823999999999,Alojamiento,1,34,84,391,0.086734693877551,4.720158759747657,84,0,22.279898717222544,396.4933358188032,7056.0,4.0,-0.1186621091234345,0.0227309774649824,muchos,0.7246135776649855,0.829848185375829
BBVA,"Calle de Orense, 58, Madrid",28036,2.1,155.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4597418,-3.693881,Comercio / Servicios,2,96,205,327,0.2926829268292683,4.848145870075804,205,0,23.50451837753307,993.8699033655398,42025.0,2.099999610367814,-2.9725483970442053,-0.2140654915255166,normal,0.3639500526644121,0.4244013142514011
Google Madrid,"Torre Picasso, Plaza Pablo Ruiz Picasso, 1, Madrid",28036,3.8,1015.0,"point_of_interest, establishment",40.45029419999999,-3.692791500000001,Otros / No categorizado,7,35,93,435,0.0802752293577981,3.8391664350631096,93,0,14.739198916115186,357.0424784608692,8649.0,3.8,-0.4190711920624633,-0.1165343788187019,muchos,0.7430582953840723,0.9646710954316708
Hotel Caballero Errante Plaza de Castilla.,"Calle Pinos Alta, 14, Madrid",28036,3.7,1101.0,"lodging, point_of_interest, establishment",40.4661184,-3.6960334,Alojamiento,1,75,154,315,0.2373417721518987,5.523210341963587,154,0,30.505852481573523,850.5743926623924,23716.0,3.7,-0.569275733531977,-0.1067812675480204,muchos,0.6213436692893551,0.6579871239011816
Restaurante el escondite,"Avenida de Alberto de Alcocer, 27, Madrid",28036,3.7,46.0,"restaurant, food, point_of_interest, establishment",40.4588788,-3.6837376,Restauración,9,41,138,362,0.1129476584022038,4.977503382532165,138,0,24.77553992311914,686.8954667894387,19044.0,3.662808207744856,-0.569275733531977,-0.2264269930197525,pocos,0.6607833157780556,0.7213797671402444
The Irish Rover,"Avenida de Brasil, 7, Madrid",28036,4.3,11126.0,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",40.4547539,-3.693954599999999,Restauración,9,35,178,361,0.0966850828729281,4.301760294006655,178,0,18.505141627092225,765.7133323331847,31684.0,4.3,0.3319515152851079,1.0301366451099074,muchos,0.8386724652187771,0.976881909234083
Hotel Don Pío,"Avenida de Pío XII, 25, Madrid",28036,4.4,685.0,"lodging, point_of_interest, establishment",40.4628289,-3.6763078,Alojamiento,1,8,62,328,0.0243161094224924,5.62219782619067,62,6,31.6091083968231,348.57626522382157,3844.0,4.4,0.482156056754623,-0.1539591081131773,muchos,0.8623067888324928,0.7689353171015985
Restaurante La Tagliatella,"Calle del Poeta Joan Maragall, 53, Madrid",28036,4.1,2162.0,"restaurant, food, point_of_interest, establishment",40.4633594,-3.6917585,Restauración,9,105,194,321,0.3260869565217391,5.276517218001332,194,0,27.841633951864512,1023.6443402922584,37636.0,4.1,0.0315424323460791,0.0135449075472475,muchos,0.7828371102745026,0.7625754431275001
Eurostars Madrid Tower,"Paseo de la Castellana, 259, B, Madrid",28036,4.4,6844.0,"lodging, point_of_interest, establishment",40.4766477,-3.6877681,Alojamiento,1,9,25,247,0.0362903225806451,6.791641858297185,25,0,46.126399131374434,169.79104645742962,625.0,4.4,0.482156056754623,0.5445224304464414,muchos,0.8623067888324928,0.6384545352864827
Hotel Silken Puerta Madrid,"Calle Juan Rizi, 5, Madrid",28037,4.3,3398.0,"lodging, point_of_interest, establishment",40.447788,-3.6359962,Alojamiento,1,6,23,144,0.0413793103448275,6.693805877177585,23,-1,44.80703712133718,153.95753517508444,529.0,4.3,0.3319515152851079,0.1537175299956464,muchos,0.8278834860406158,0.6329294768996829
Petit Palace Arturo Soria,"Calle de Arturo Soria, 14, Madrid",28037,4.3,1232.0,"lodging, point_of_interest, establishment",40.4394706,-3.6385395,Alojamiento,1,16,72,167,0.0952380952380952,6.071922705796956,72,7,36.868245345172625,437.1784348173808,5184.0,4.3,0.3319515152851079,-0.0919247841008196,muchos,0.8278834860406158,0.6967034755573398
Mobile Phone Comunicaciones S.L.,"Calle de Santa Leonor, 61, Madrid",28037,2.9,27.0,"point_of_interest, establishment",40.4338315,-3.628164699999999,Otros / No categorizado,7,33,68,141,0.2323943661971831,6.676560181955749,68,7,44.57645586327699,454.00609237299096,4624.0,2.7051040130547257,-1.7709120652880916,-0.2285817501609496,pocos,0.5086212593499434,0.3991854186225229
Bank of Spain,"Calle Alcalá, 522, Madrid",28037,3.8,34.0,"bank, finance, point_of_interest, establishment",40.44211079999999,-3.6221513,Comercio / Servicios,2,13,33,98,0.1313131313131313,7.462037145233197,33,7,55.681998356840005,246.24722579269553,1089.0,3.6731815741507607,-0.4190711920624633,-0.2277878922668243,pocos,0.7089921805174885,0.4857396893991966
Juzgado Menores Nº 1,"Calle de los Hermanos García Noblejas, 37, A, Madrid",28037,2.5,28.0,"courthouse, local_government_office, point_of_interest, establishment",40.4321431,-3.6335562,Administración / Localidad,0,29,68,154,0.1870967741935484,6.18595326461051,68,7,38.26601779194542,420.64482199351465,4624.0,2.347974843436955,-2.3717302311661483,-0.2284683418903602,pocos,0.5438406464724492,0.3735272510942603
"Brussels Motor, SL","Calle de San Romualdo, 15, Madrid",28037,3.9,241.0,"car_dealer, store, point_of_interest, car_repair, establishment",40.4379722,-3.621044900000001,Comercio / Servicios,2,14,32,100,0.1386138613861386,7.389830504539856,32,7,54.60959488582778,236.4745761452754,1024.0,3.8999999998667807,-0.2688666505929489,-0.2043123802548352,muchos,0.7587397075341015,0.5207060423467328
Oficina de Correos,"Plaza del Párroco Luis Calleja, 12, Madrid",28037,2.7,209.0,"post_office, finance, point_of_interest, establishment",40.4447562,-3.611587399999999,Administración / Localidad,0,2,8,52,0.0377358490566037,8.401205008117378,8,-1,70.58024558841652,67.20964006493902,64.0,2.699999997737393,-2.0713211482271197,-0.2079414449136934,muchos,0.6354943343259614,0.3176020334951689
"Protecmedia, S.A.","Calle de Julián Camarillo, 29, Edificio PROTECMEDIA, Madrid",28037,4.3,26.0,"point_of_interest, establishment",40.4352463,-3.6292669,Otros / No categorizado,7,30,72,140,0.2127659574468085,6.6340246628144675,72,7,44.01028322683061,477.64977572264166,5184.0,3.980623613678364,0.3319515152851079,-0.2286951584315389,pocos,0.781733078316349,0.5911210328140785
Pelayo Mutua de Seguros,"Calle de Rufino González, 23, Madrid",28037,3.2,45.0,"insurance_agency, point_of_interest, establishment",40.4387643,-3.6266197,Finanzas y Seguros,5,22,70,121,0.180327868852459,6.974483089115378,70,7,48.64341436035639,488.2138162380765,4900.0,3.164451211077625,-1.3202984408795484,-0.2265404012903418,pocos,0.6039041789652806,0.4473049368011593
ABB en España,"Calle de San Romualdo, 13, Madrid",28037,4.2,26.0,"point_of_interest, establishment",40.4387064,-3.6213451,Otros / No categorizado,7,17,32,98,0.1717171717171717,7.392210973946349,32,7,54.644783083332825,236.55075116628316,1024.0,3.8880509714997977,0.1817469738155942,-0.2286951584315389,pocos,0.7619116011085091,0.5189457404523483
Factory cardboard boxes and Bandeaux,"Calle Paredes de Nava, 43, Madrid",28037,4.1,26.0,"point_of_interest, establishment",40.4187957,-3.6280328,Otros / No categorizado,7,10,20,87,0.1136363636363636,6.4180553771222275,20,8,41.19143482380754,128.36110754244456,400.0,3.795478329321231,0.0315424323460791,-0.2286951584315389,pocos,0.7420901239006691,0.5823022526999402
Body Factory by VivaGym Ciudad de Barcelona,"Calle de Luis Mitjans, 22, Madrid",28038,3.9,206.0,"gym, food, point_of_interest, health, store, establishment",40.40026270000001,-3.6707095,Restauración,9,23,53,183,0.125,3.3512827732183172,53,1,11.231096226069855,177.6179869805708,2809.0,3.8999999955883777,-0.2688666505929489,-0.2082816697254614,muchos,0.727001754098606,1.1300146211872495
BBVA,"Avenida de la Albufera, 14, Madrid",28038,1.5,150.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.3976123,-3.668072700000001,Comercio / Servicios,2,25,49,168,0.1479289940828402,3.701758662239637,49,1,13.703017193466186,181.3861744497422,2401.0,1.4999995411465192,-3.873775645861291,-0.2146325328784633,normal,0.232353514334996,0.3945541193987472
Municipal Public Library Vallecas,"Calle Puerto del Monasterio, 1, Madrid",28038,4.3,119.0,"library, point_of_interest, establishment",40.3950643,-3.665549199999999,Otros / No categorizado,7,14,62,159,0.0875,4.041166240869706,62,1,16.33102458634499,250.55230693392176,3844.0,4.299970801259328,0.3319515152851079,-0.2181481892667321,normal,0.8501110877482697,1.0383477868679505
Colegio Sagrada Familia de Urgel Madrid,"Avenida de Palomeras, 88, Madrid",28038,3.8,88.0,"school, point_of_interest, establishment",40.3869969,-3.6546601,Educación,4,6,52,118,0.0504201680672268,5.319433026719764,52,1,28.29636772575699,276.61051738942774,2704.0,3.799427214314637,-0.4190711920624633,-0.2216638456550011,normal,0.6946335339952878,0.7010746688042987
Restaurante los Mariscos,"Calle Nuestra Señora de las Mercedes, 5, Madrid",28038,4.4,2974.0,"restaurant, food, point_of_interest, establishment",40.396408,-3.6648706,Restauración,9,12,58,170,0.0701754385964912,4.000798527107127,58,1,16.00638885450256,232.0463145722134,3364.0,4.4,0.482156056754623,0.1056324232657749,muchos,0.8665901426909144,1.0729617587684666
Muebles de Cocina Ados S.l.,"Calle del Arroyo de la Media Legua, 29, Madrid",28038,4.2,14.0,"furniture_store, home_goods_store, point_of_interest, store, establishment",40.4111121,-3.6561882,Comercio / Servicios,2,27,47,154,0.1741935483870967,4.080215325907455,47,2,16.64815710577008,191.77012031765037,2209.0,3.164292751445253,0.1817469738155942,-0.2300560576786107,pocos,0.5973788476232261,0.7569688412542094
Crosecon SA,"Calle del Vinateros, 108, Madrid",28038,3.2,168.0,"point_of_interest, health, establishment",40.4081773,-3.6469181,Salud,10,16,45,94,0.1684210526315789,4.910344761357938,45,2,24.111485675395343,220.9655142611072,2025.0,3.199999838190997,-1.3202984408795484,-0.2125911840078555,normal,0.5140507855887861,0.638678572155524
Clínica ASISA Dental,"Calle de Cavanilles, 60, Madrid",28038,4.6,780.0,"dentist, point_of_interest, health, establishment",40.404158,-3.6726167,Salud,10,15,56,228,0.0655021834061135,2.991081059310936,56,1,8.946565903368631,167.50053932141242,3136.0,4.6,0.7825651396936505,-0.143185322407192,muchos,0.8920112953939348,1.4881524980213336
UNITECO PROFESIONAL,"Plaza Perseo, 5, Madrid",28038,4.1,140.0,"insurance_agency, point_of_interest, establishment",40.40785699999999,-3.6663242,Finanzas y Seguros,5,3,43,195,0.0153061224489795,3.3250269013851694,43,1,11.055803894935062,142.9761567595623,1849.0,4.0999965907322515,0.0315424323460791,-0.2157666155843564,normal,0.8174193147408797,1.1970698942756062
Alcampo,"Calle Monleón, s/n, Madrid",28038,3.9,4818.0,"supermarket, bakery, grocery_or_supermarket, clothing_store, home_goods_store, store, food, point_of_interest, establishment",40.3931702,-3.654663,Restauración,9,25,42,150,0.1655629139072847,4.920799433037244,42,1,24.21426706017966,206.67357618756424,1764.0,3.9,-0.2688666505929489,0.3147572742324801,muchos,0.7270017553302284,0.7767687301623128
Administración de lotería n°133 Loteria Portillos,"C, Calle del Camino de los Vinateros, 63, Madrid",28038,3.6,10.0,"point_of_interest, establishment",40.41051530000001,-3.652190400000001,Otros / No categorizado,7,27,47,109,0.2454545454545454,4.424910210414198,47,2,19.57983037022782,207.97077988946728,2209.0,2.275634011782808,-0.7194802750014915,-0.230509690760968,muy_pocos,0.4166639635298479,0.5029125233348006
VP SOGNIO Metropolitano,"Avenida de la Reina Victoria, 12, Madrid",28039,4.3,2036.0,"lodging, restaurant, food, point_of_interest, establishment",40.447262,-3.705863,Restauración,9,12,67,296,0.0404040404040404,3.391722098219654,67,0,11.50377879155153,227.2453805807168,4489.0,4.3,0.3319515152851079,-0.0007445345470067,muchos,0.8386724652187771,1.231484029669047
Hotel 4C Bravo Murillo,"Calle de Bravo Murillo, 180, Madrid",28039,4.0,1581.0,"lodging, point_of_interest, establishment",40.454128,-3.702646999999999,Alojamiento,1,14,108,348,0.0401146131805157,4.151836906548937,108,0,17.237749698581844,448.3983859072851,11664.0,4.0,-0.1186621091234345,-0.052345297665147,muchos,0.7246135776649855,0.940769857338356
El Quinto Vino,"Calle de Hernani, 48, Madrid",28039,4.1,1412.0,"restaurant, liquor_store, bar, food, point_of_interest, store, establishment",40.44805699999999,-3.699002,Restauración,9,33,86,395,0.0833333333333333,3.499268512203737,86,0,12.244880120500556,300.93709204952137,7396.0,4.1,0.0315424323460791,-0.071511295394742,muchos,0.7828371102745026,1.1391203479536118
El Molino,"Calle del Conde de Serrallo, 1, Madrid",28039,4.0,736.0,"restaurant, food, point_of_interest, establishment",40.4659271,-3.6921363,Restauración,9,82,160,313,0.2611464968152866,5.551153310761404,160,0,30.8153030795773,888.1845297218247,25600.0,4.0,-0.1186621091234345,-0.148175286313122,muchos,0.7549194328023656,0.7078201174232632
The Irish Rover,"Avenida de Brasil, 7, Madrid",28039,4.3,11126.0,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",40.4547539,-3.693954599999999,Restauración,9,35,178,361,0.0966850828729281,4.301760294006655,178,0,18.505141627092225,765.7133323331847,31684.0,4.3,0.3319515152851079,1.0301366451099074,muchos,0.8386724652187771,0.976881909234083
SEUR Pickup parcelshop,"Calle de Orense, 28, Madrid",28039,2.3,761.0,"point_of_interest, establishment",40.4519432,-3.6948493,Otros / No categorizado,7,39,110,407,0.0955882352941176,3.98050278855005,110,0,15.844402449654725,437.8553067405055,12100.0,2.3,-2.672139314105177,-0.145340079548389,muchos,0.4218811623558461,0.5636560294613284
Alfredo's Barbacoa,"Calle de Juan Hurtado de Mendoza, 11, Madrid",28039,4.4,5376.0,"restaurant, food, point_of_interest, establishment",40.4605735,-3.6872982,Restauración,9,52,203,331,0.1566265060240964,5.063786636553763,203,0,25.641935100540472,1027.9486872204138,41209.0,4.4,0.482156056754623,0.3780390892213204,muchos,0.8665901426909144,0.852087878467515
La Chocita del Loro,"Avenida de Brasil, 17, Madrid",28039,4.4,1018.0,"point_of_interest, establishment",40.4569723,-3.6936105,Otros / No categorizado,7,46,198,347,0.132183908045977,4.549442517557513,198,0,20.697427220560044,900.7896184763875,39204.0,4.4,0.482156056754623,-0.1161941540069339,muchos,0.8715291485953629,0.9463500158103788
Aquaestetica Spa Madrid,"Calle del Doctor Santero, 10, Madrid",28039,2.7,9.0,"point_of_interest, establishment",40.44770819999999,-3.7051843,Otros / No categorizado,7,13,65,310,0.0418006430868167,3.4388363430241933,65,0,11.825595394104008,223.52436229657255,4225.0,1.6022619187003826,-2.0713211482271197,-0.2306230990315573,muy_pocos,0.2724828179848951,0.4527651926766223
